City1,city1_longitude,city1_latitude,City2,city2_longitude,city2_latitude,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,10/12,28298,412,75.8,443,12536014,16547822,37354,2012,10,2012/10/12
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,10/12,24123,161,79.9,3131,75529113,94487318,30178,2012,10,2012/10/12
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,10/12,14018,120,72.8,2651,37161718,51074166,19266,2012,10,2012/10/12
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,10/12,29564,236,71.9,3155,93274420,129743065,41123,2012,10,2012/10/12
DEVONPORT,146.3503 ,-41.1801 ,MELBOURNE,144.9631,-37.8136,10/12,0,0,0,412,0,0,0,2012,10,2012/10/12
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,10/12,15719,568,69,310,4872890,7067070,22797,2012,10,2012/10/12
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,10/12,12200,291,67.5,370,4514000,6682570,18061,2012,10,2012/10/12
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,10/12,230683,1628,79.8,680,156864440,196612480,289136,2012,10,2012/10/12
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,10/12,20505,124,95,1526,31290630,32921924,21574,2012,10,2012/10/12
HERVEY BAY,152.7677 ,-25.2882 ,SYDNEY,151.2093,-33.8688,10/12,0,0,0,973,0,0,0,2012,10,2012/10/12
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,10/12,105446,796,78.5,618,65165628,83059818,134401,2012,10,2012/10/12
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,10/12,42257,350,78,1039,43905023,56273279,54161,2012,10,2012/10/12
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,10/12,22172,295,55.9,538,11928536,21357524,39698,2012,10,2012/10/12
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,10/12,69713,728,64.1,1250,87141250,135956250,108765,2012,10,2012/10/12
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,10/12,70837,708,74.8,476,33718412,45064348,94673,2012,10,2012/10/12
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,10/12,17022,126,78.3,914,15558108,19866704,21736,2012,10,2012/10/12
MELBOURNE,144.9631 ,-37.8136 ,BURNIE,145.905,-41.0523,10/12,0,0,0,378,0,0,0,2012,10,2012/10/12
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,10/12,170853,1025,92,1330,227234490,246935780,185666,2012,10,2012/10/12
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,10/12,17401,410,70.1,457,7952257,11344568,24824,2012,10,2012/10/12
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,10/12,38411,286,76.5,836,32111596,41988100,50225,2012,10,2012/10/12
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,10/12,198663,1154,76.1,2706,537582078,705952104,260884,2012,10,2012/10/12
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,10/12,715642,4870,79.5,706,505243252,635713464,900444,2012,10,2012/10/12
NEWCASTLE,-1.6178 ,54.9783 ,GOLD COAST,153.4,-28.0167,10/12,0,0,0,539,0,0,0,2012,10,2012/10/12
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,10/12,39077,427,62.1,1019,39819463,64094081,62899,2012,10,2012/10/12
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,10/12,45308,492,65.8,1312,59444096,90349568,68864,2012,10,2012/10/12
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,10/12,163817,751,85.3,3284,537975028,630826844,192091,2012,10,2012/10/12
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,10/12,17551,390,74.5,321,5633871,7564686,23566,2012,10,2012/10/12
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,10/12,30972,189,92.2,1454,45033288,48823866,33579,2012,10,2012/10/12
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,10/12,42193,268,89.7,837,35315541,39356577,47021,2012,10,2012/10/12
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,10/12,16244,130,77.7,1690,27452360,35349730,20917,2012,10,2012/10/12
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,10/12,16181,467,68.3,367,5938427,8690560,23680,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,9/12,0,0,0,1316,0,0,0,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,9/12,65183,507,82.9,1622,105726826,127539482,78631,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,9/12,14291,145,73.8,972,13890852,18814032,19356,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,9/12,16093,128,78.9,1607,25861451,32795656,20408,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,9/12,169225,1437,78.2,643,108811675,139082829,216303,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,9/12,54649,445,81.3,2120,115855880,142510640,67222,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,9/12,16326,584,59.9,246,4016196,6700548,27238,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,9/12,148393,1106,79,1167,173174631,219247791,187873,2012,9,2012/9/12
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,9/12,22222,564,69.4,452,10044344,14479368,32034,2012,9,2012/9/12
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,9/12,0,0,0,1860,0,0,0,2012,9,2012/9/12
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,9/12,0,0,0,2022,0,0,0,2012,9,2012/9/12
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,9/12,13473,120,82.2,2181,29384613,35733504,16384,2012,9,2012/9/12
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,9/12,23963,218,78.6,612,14665356,18658656,30488,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,9/12,99336,822,80.1,1391,138176376,172422796,123956,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,9/12,51705,514,77.7,956,49429980,63612240,66540,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,9/12,32029,195,82.6,2852,91346708,110552076,38763,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,9/12,24568,507,60.9,653,16042904,26345938,40346,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,9/12,36787,690,66.3,434,15965558,24096982,55523,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,9/12,14545,96,89,888,12915960,14508144,16338,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,9/12,0,0,0,1791,0,0,0,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,9/12,82745,783,79.6,797,65947765,82841774,103942,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,9/12,272299,2015,81.1,1381,376044919,463659702,335742,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,9/12,14500,158,64.9,1573,22808500,35142393,22341,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,9/12,49322,486,81.7,614,30283708,37088670,60405,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,9/12,79348,441,85,3615,286843020,337651845,93403,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,9/12,20713,160,89.5,895,18538135,20704035,23133,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,9/12,54329,835,73,518,28142422,38534020,74390,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,9/12,384972,2856,77.2,753,289883916,375718386,498962,2012,9,2012/9/12
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,9/12,83893,722,79.6,1112,93289016,117241496,105433,2012,9,2012/9/12
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,9/12,30643,323,79.6,1677,51388311,64542699,38487,2012,9,2012/9/12
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,9/12,60960,394,85.7,2311,140878560,164399918,71138,2012,9,2012/9/12
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,9/12,82326,586,77.3,1971,162264546,209879964,106484,2012,9,2012/9/12
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,9/12,14772,423,61,284,4195248,6873368,24202,2012,9,2012/9/12
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,9/12,81184,917,66.4,470,38156480,57502620,122346,2012,9,2012/9/12
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,9/12,91990,1590,66.7,236,21709640,32529296,137836,2012,9,2012/9/12
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,9/12,27794,396,76.5,443,12312742,16099506,36342,2012,9,2012/9/12
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,9/12,24945,170,78.2,3131,78102795,99925865,31915,2012,9,2012/9/12
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,9/12,14261,114,78.9,2651,37805911,47932731,18081,2012,9,2012/9/12
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,9/12,32076,230,75.7,3155,101199780,133689970,42374,2012,9,2012/9/12
DEVONPORT,146.3503 ,-41.1801 ,MELBOURNE,144.9631,-37.8136,9/12,0,0,0,412,0,0,0,2012,9,2012/9/12
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,9/12,14925,550,67.7,310,4626750,6833330,22043,2012,9,2012/9/12
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,9/12,11901,275,69.4,370,4403370,6341060,17138,2012,9,2012/9/12
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,9/12,221887,1566,80.1,680,150883160,188267520,276864,2012,9,2012/9/12
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,9/12,19154,120,90.3,1526,29229004,32361882,21207,2012,9,2012/9/12
HERVEY BAY,152.7677 ,-25.2882 ,SYDNEY,151.2093,-33.8688,9/12,0,0,0,973,0,0,0,2012,9,2012/9/12
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,9/12,99460,719,81.1,618,61466280,75744552,122564,2012,9,2012/9/12
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,9/12,39202,348,75.4,1039,40730878,54028000,52000,2012,9,2012/9/12
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,9/12,22041,281,58.7,538,11858058,20196520,37540,2012,9,2012/9/12
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,9/12,63533,672,64.5,1250,79416250,123188750,98551,2012,9,2012/9/12
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,9/12,70934,690,74.1,476,33764584,45545584,95684,2012,9,2012/9/12
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,9/12,16008,124,76.9,914,14631312,19014856,20804,2012,9,2012/9/12
MELBOURNE,144.9631 ,-37.8136 ,BURNIE,145.905,-41.0523,9/12,0,0,0,378,0,0,0,2012,9,2012/9/12
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,9/12,164441,998,90,1330,218706530,242921840,182648,2012,9,2012/9/12
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,9/12,17273,398,72.6,457,7893761,10875229,23797,2012,9,2012/9/12
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,9/12,35564,260,78.7,836,29731504,37778004,45189,2012,9,2012/9/12
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,9/12,180662,1120,76.1,2706,488871372,642412518,237403,2012,9,2012/9/12
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,9/12,683316,4850,76,706,482421096,634936864,899344,2012,9,2012/9/12
NEWCASTLE,-1.6178 ,54.9783 ,GOLD COAST,153.4,-28.0167,9/12,0,0,0,539,0,0,0,2012,9,2012/9/12
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,9/12,34347,359,63.9,1019,34999593,54802839,53781,2012,9,2012/9/12
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,9/12,41869,436,65.2,1312,54932128,84309120,64260,2012,9,2012/9/12
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,9/12,150250,750,78.8,3284,493421000,626032204,190631,2012,9,2012/9/12
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,9/12,16991,379,73.8,321,5454111,7390704,23024,2012,9,2012/9/12
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,9/12,32038,199,91,1454,46583252,51170622,35193,2012,9,2012/9/12
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,9/12,40968,283,83,837,34290216,41290884,49332,2012,9,2012/9/12
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,9/12,16789,124,82.6,1690,28373410,34350940,20326,2012,9,2012/9/12
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,9/12,15973,454,68.5,367,5862091,8558807,23321,2012,9,2012/9/12
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,8/12,0,0,0,1316,0,0,0,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,8/12,62679,531,76.2,1622,101665338,133480868,82294,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,8/12,13346,154,64.8,972,12972312,20017368,20594,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,8/12,13911,118,78.9,1607,22354977,28344266,17638,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,8/12,170094,1487,76.2,643,109370442,143461016,223112,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,8/12,49842,443,74.4,2120,105665040,141927640,66947,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,8/12,16187,632,55.2,246,3982002,7216902,29337,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,8/12,141791,1158,72.6,1167,165470097,227962947,195341,2012,8,2012/8/12
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,8/12,23100,588,68.8,452,10441200,15168216,33558,2012,8,2012/8/12
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,8/12,0,0,0,1860,0,0,0,2012,8,2012/8/12
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,8/12,0,0,0,2022,0,0,0,2012,8,2012/8/12
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,8/12,14035,124,84.5,2181,30610335,36230772,16612,2012,8,2012/8/12
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,8/12,21694,233,66.7,612,13276728,19910808,32534,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,8/12,109383,854,84.5,1391,152151753,180112244,129484,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,8/12,52522,538,74.6,956,50211032,67332992,70432,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,8/12,33914,203,83.9,2852,96722728,115306360,40430,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,8/12,26253,551,59.9,653,17143209,28634050,43850,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,8/12,37436,735,64.5,434,16247224,25181982,58023,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,8/12,11994,96,72.6,888,10650672,14678640,16530,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,8/12,0,0,0,1791,0,0,0,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,8/12,82744,816,75.6,797,65946968,87214913,109429,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,8/12,272175,2090,78.7,1381,375873675,477477988,345748,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,8/12,0,0,0,0,0,0,0,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,8/12,49066,508,79.6,614,30126524,37854328,61652,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,8/12,76747,450,79.6,3615,277440405,348753510,96474,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,8/12,20487,170,81.2,895,18335865,22579060,25228,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,8/12,55592,868,71.8,518,28796656,40088538,77391,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,8/12,377380,2861,76.4,753,284167140,372012120,494040,2012,8,2012/8/12
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,8/12,87317,759,79.8,1112,97096504,121652800,109400,2012,8,2012/8/12
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,8/12,34225,331,82.2,1677,57395325,69786678,41614,2012,8,2012/8/12
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,8/12,57672,375,85.3,2311,133279992,156258265,67615,2012,8,2012/8/12
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,8/12,85559,572,84,1971,168636789,200685249,101819,2012,8,2012/8/12
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,8/12,15266,454,58.9,284,4335544,7365256,25934,2012,8,2012/8/12
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,8/12,83239,981,63.4,470,39122330,61693610,131263,2012,8,2012/8/12
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,8/12,96217,1685,64.8,236,22707212,35024996,148411,2012,8,2012/8/12
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,8/12,26420,421,68.8,443,11704060,17006770,38390,2012,8,2012/8/12
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,8/12,27430,174,84.3,3131,85883330,101857692,32532,2012,8,2012/8/12
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,8/12,15474,120,80.5,2651,41021574,50954871,19221,2012,8,2012/8/12
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,8/12,38002,258,77.9,3155,119896310,153850420,48764,2012,8,2012/8/12
DEVONPORT,146.3503 ,-41.1801 ,MELBOURNE,144.9631,-37.8136,8/12,0,0,0,412,0,0,0,2012,8,2012/8/12
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,8/12,15232,572,66.2,310,4721920,7129690,22999,2012,8,2012/8/12
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,8/12,12909,296,71.7,370,4776330,6664070,18011,2012,8,2012/8/12
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,8/12,194828,1437,77,680,132483040,172086920,253069,2012,8,2012/8/12
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,8/12,16051,124,73.6,1526,24493826,33282060,21810,2012,8,2012/8/12
HERVEY BAY,152.7677 ,-25.2882 ,SYDNEY,151.2093,-33.8688,8/12,0,0,0,973,0,0,0,2012,8,2012/8/12
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,8/12,92452,703,78.5,618,57135336,72803490,117805,2012,8,2012/8/12
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,8/12,32926,315,70.8,1039,34210114,48298954,46486,2012,8,2012/8/12
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,8/12,24702,307,59.1,538,13289676,22504540,41830,2012,8,2012/8/12
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,8/12,67651,703,64.7,1250,84563750,130671250,104537,2012,8,2012/8/12
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,8/12,66070,689,71.8,476,31449320,43796760,92010,2012,8,2012/8/12
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,8/12,14129,127,66.9,914,12913906,19291798,21107,2012,8,2012/8/12
MELBOURNE,144.9631 ,-37.8136 ,BURNIE,145.905,-41.0523,8/12,0,0,0,378,0,0,0,2012,8,2012/8/12
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,8/12,146897,977,83.5,1330,195373010,234004190,175943,2012,8,2012/8/12
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,8/12,17878,418,70.4,457,8170246,11608257,25401,2012,8,2012/8/12
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,8/12,33508,257,75.2,836,28012688,37236276,44541,2012,8,2012/8/12
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,8/12,177653,1123,75.8,2706,480729018,634581354,234509,2012,8,2012/8/12
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,8/12,704853,4944,77,706,497626218,646530090,915765,2012,8,2012/8/12
NEWCASTLE,-1.6178 ,54.9783 ,GOLD COAST,153.4,-28.0167,8/12,0,0,0,539,0,0,0,2012,8,2012/8/12
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,8/12,36941,336,73.5,1019,37642879,51182332,50228,2012,8,2012/8/12
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,8/12,47343,461,67,1312,62114016,92719040,70670,2012,8,2012/8/12
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,8/12,146091,792,72.5,3284,479762844,662011708,201587,2012,8,2012/8/12
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,8/12,15909,393,67.2,321,5106789,7603527,23687,2012,8,2012/8/12
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,8/12,23693,150,91.4,1454,34449622,37684772,25918,2012,8,2012/8/12
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,8/12,35665,242,83.6,837,29851605,35693028,42644,2012,8,2012/8/12
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,8/12,15794,114,85.9,1690,26691860,31085860,18394,2012,8,2012/8/12
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,8/12,16307,472,66.2,367,5984669,9044348,24644,2012,8,2012/8/12
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,7/12,0,0,0,1316,0,0,0,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,7/12,63257,530,77.8,1622,102602854,131842648,81284,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,7/12,13702,157,64.7,972,13318344,20584044,21177,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,7/12,15054,122,84,1607,24191778,28808689,17927,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,7/12,177596,1488,79.8,643,114194228,143036636,222452,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,7/12,53059,466,75.2,2120,112485080,149650800,70590,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,7/12,15689,602,55.7,246,3859494,6933264,28184,2012,7,2012/7/12
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,7/12,147454,1157,75.6,1167,172078818,227616348,195044,2012,7,2012/7/12
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,7/12,21976,567,68,452,9933152,14603668,32309,2012,7,2012/7/12
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,7/12,0,0,0,1860,0,0,0,2012,7,2012/7/12
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,7/12,0,0,0,2022,0,0,0,2012,7,2012/7/12
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,7/12,14195,122,85,2181,30959295,36435786,16706,2012,7,2012/7/12
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,7/12,23894,241,72.1,612,14623128,20287800,33150,2012,7,2012/7/12
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,7/12,113642,865,87.4,1391,158076022,180875903,130033,2012,7,2012/7/12
