City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
GERALDTON,PERTH,3/12,12350,289,64.5,370,4569500,7087350,19155,2012,3,2012/3/12
GOLD COAST,SYDNEY,3/12,192342,1279,85.2,680,130792560,153597040,225878,2012,3,2012/3/12
HAMILTON ISLAND,SYDNEY,3/12,14781,124,69.1,1526,22555806,32619776,21376,2012,3,2012/3/12
HERVEY BAY,SYDNEY,3/12,0,0,0,973,0,0,0,2012,3,2012/3/12
HOBART,MELBOURNE,3/12,107820,786,83.6,618,66632760,79678122,128929,2012,3,2012/3/12
HOBART,SYDNEY,3/12,41155,308,84.5,1039,42760045,50579559,48681,2012,3,2012/3/12
KALGOORLIE,PERTH,3/12,19916,193,70.1,538,10714808,15274896,28392,2012,3,2012/3/12
KARRATHA,PERTH,3/12,62898,693,63.2,1250,78622500,124457500,99566,2012,3,2012/3/12
LAUNCESTON,MELBOURNE,3/12,72446,693,80.2,476,34484296,43011360,90360,2012,3,2012/3/12
LAUNCESTON,SYDNEY,3/12,20259,147,80.8,914,18516726,22922206,25079,2012,3,2012/3/12
MELBOURNE,BURNIE,3/12,0,0,0,378,0,0,0,2012,3,2012/3/12
MELBOURNE,GOLD COAST,3/12,148693,1030,79.6,1330,197761690,248527790,186863,2012,3,2012/3/12
MELBOURNE,MILDURA,3/12,17642,422,69.6,457,8062394,11584950,25350,2012,3,2012/3/12
MELBOURNE,NEWCASTLE,3/12,36535,256,81,836,30543260,37718648,45118,2012,3,2012/3/12
MELBOURNE,PERTH,3/12,169779,1089,79.6,2706,459421974,577195212,213302,2012,3,2012/3/12
MELBOURNE,SYDNEY,3/12,694412,4650,82,706,490254872,597868334,846839,2012,3,2012/3/12
NEWCASTLE,GOLD COAST,3/12,0,0,0,539,0,0,0,2012,3,2012/3/12
PERTH,NEWMAN,3/12,26943,308,64.4,1019,27454917,42632922,41838,2012,3,2012/3/12
PERTH,PORT HEDLAND,3/12,39468,428,63.7,1312,51782016,81231168,61914,2012,3,2012/3/12
PERTH,SYDNEY,3/12,155793,806,78.4,3284,511624212,652711420,198755,2012,3,2012/3/12
PORT MACQUARIE,SYDNEY,3/12,17509,397,72.2,321,5620389,7784892,24252,2012,3,2012/3/12
SUNSHINE COAST,MELBOURNE,3/12,23965,163,83.6,1454,34845110,41694904,28676,2012,3,2012/3/12
SUNSHINE COAST,SYDNEY,3/12,35113,243,82,837,29389581,35836992,42816,2012,3,2012/3/12
SYDNEY,TOWNSVILLE,3/12,14194,118,79.2,1690,23987860,30298320,17928,2012,3,2012/3/12
SYDNEY,WAGGA WAGGA,3/12,15732,467,68,367,5773644,8487242,23126,2012,3,2012/3/12
ADELAIDE,ALICE SPRINGS,2/12,0,0,0,1316,0,0,0,2012,2,2012/2/12
ADELAIDE,BRISBANE,2/12,51219,427,77.2,1622,83077218,107549954,66307,2012,2,2012/2/12
ADELAIDE,CANBERRA,2/12,13607,154,64.4,972,13226004,20536416,21128,2012,2,2012/2/12
ADELAIDE,GOLD COAST,2/12,14464,112,80.4,1607,23243648,28901895,17985,2012,2,2012/2/12
ADELAIDE,MELBOURNE,2/12,164954,1410,79.3,643,106065422,133725996,207972,2012,2,2012/2/12
ADELAIDE,PERTH,2/12,47452,416,81.8,2120,100598240,123002400,58020,2012,2,2012/2/12
ADELAIDE,PORT LINCOLN,2/12,16226,562,60.9,246,3991596,6552702,26637,2012,2,2012/2/12
ADELAIDE,SYDNEY,2/12,131271,991,79.6,1167,153193257,192549165,164995,2012,2,2012/2/12
ALBURY,SYDNEY,2/12,18029,545,57.6,452,8149108,14137656,31278,2012,2,2012/2/12
ALICE SPRINGS,MELBOURNE,2/12,0,0,0,1860,0,0,0,2012,2,2012/2/12
ALICE SPRINGS,SYDNEY,2/12,0,0,0,2022,0,0,0,2012,2,2012/2/12
AYERS ROCK,SYDNEY,2/12,10282,114,64.9,2181,22425042,34566669,15849,2012,2,2012/2/12
BALLINA,SYDNEY,2/12,19199,216,80.8,612,11749788,14549688,23774,2012,2,2012/2/12
BRISBANE,CAIRNS,2/12,79106,735,75.1,1391,110036446,146445871,105281,2012,2,2012/2/12
BRISBANE,CANBERRA,2/12,43211,549,59.8,956,41309716,69026068,72203,2012,2,2012/2/12
BRISBANE,DARWIN,2/12,24402,172,71.7,2852,69594504,97113452,34051,2012,2,2012/2/12
BRISBANE,EMERALD,2/12,20259,400,70.5,653,13229127,18777668,28756,2012,2,2012/2/12
BRISBANE,GLADSTONE,2/12,29072,568,72.1,434,12617248,17498446,40319,2012,2,2012/2/12
BRISBANE,HAMILTON ISLAND,2/12,9429,90,67.7,888,8372952,12368064,13928,2012,2,2012/2/12
BRISBANE,HOBART,2/12,0,0,0,1791,0,0,0,2012,2,2012/2/12
BRISBANE,MACKAY,2/12,72980,730,77.6,797,58165060,74949880,94040,2012,2,2012/2/12
BRISBANE,MELBOURNE,2/12,221348,1953,70.5,1381,305681588,433667144,314024,2012,2,2012/2/12
BRISBANE,NEWCASTLE,2/12,45057,440,85.9,614,27664998,32198774,52441,2012,2,2012/2/12
BRISBANE,PERTH,2/12,68373,413,76.8,3615,247168395,321872370,89038,2012,2,2012/2/12
BRISBANE,PROSERPINE,2/12,14088,121,74.7,895,12608760,16888650,18870,2012,2,2012/2/12
BRISBANE,ROCKHAMPTON,2/12,49094,739,72.1,518,25430692,35294448,68136,2012,2,2012/2/12
BRISBANE,SYDNEY,2/12,328523,2532,75.9,753,247377819,325984995,432915,2012,2,2012/2/12
BRISBANE,TOWNSVILLE,2/12,71256,680,74.5,1112,79236672,106352792,95641,2012,2,2012/2/12
BROOME,PERTH,2/12,16297,202,63.9,1677,27330069,42781947,25511,2012,2,2012/2/12
CAIRNS,MELBOURNE,2/12,25604,182,80.7,2311,59170844,73288743,31713,2012,2,2012/2/12
CAIRNS,SYDNEY,2/12,59690,429,81.3,1971,117648990,144762066,73446,2012,2,2012/2/12
CAIRNS,TOWNSVILLE,2/12,14759,424,55.8,284,4191556,7511232,26448,2012,2,2012/2/12
CANBERRA,MELBOURNE,2/12,81856,932,63.4,470,38472320,60638930,129019,2012,2,2012/2/12
CANBERRA,SYDNEY,2/12,82518,1554,60.3,236,19474248,32278664,136774,2012,2,2012/2/12
COFFS HARBOUR,SYDNEY,2/12,24661,387,70.1,443,10924823,15590942,35194,2012,2,2012/2/12
DARWIN,MELBOURNE,2/12,17462,142,65.5,3131,54673522,83528818,26678,2012,2,2012/2/12
DARWIN,PERTH,2/12,9552,121,55.8,2651,25322352,45363912,17112,2012,2,2012/2/12
DARWIN,SYDNEY,2/12,0,0,0,3155,0,0,0,2012,2,2012/2/12
DEVONPORT,MELBOURNE,2/12,0,0,0,412,0,0,0,2012,2,2012/2/12
DUBBO,SYDNEY,2/12,14220,521,67.7,310,4408200,6507210,20991,2012,2,2012/2/12
GERALDTON,PERTH,2/12,11364,276,60.6,370,4204680,6936390,18747,2012,2,2012/2/12
GOLD COAST,SYDNEY,2/12,179909,1194,84.2,680,122338120,145247320,213599,2012,2,2012/2/12
HAMILTON ISLAND,SYDNEY,2/12,13162,116,66,1526,20085212,30422336,19936,2012,2,2012/2/12
HERVEY BAY,SYDNEY,2/12,0,0,0,973,0,0,0,2012,2,2012/2/12
HOBART,MELBOURNE,2/12,98408,737,82,618,60816144,74136516,119962,2012,2,2012/2/12
HOBART,SYDNEY,2/12,40252,291,84.7,1039,41821828,49395099,47541,2012,2,2012/2/12
KALGOORLIE,PERTH,2/12,18602,182,69.3,538,10007876,14451218,26861,2012,2,2012/2/12
KARRATHA,PERTH,2/12,60272,664,63.1,1250,75340000,119378750,95503,2012,2,2012/2/12
LAUNCESTON,MELBOURNE,2/12,66567,655,78.6,476,31685892,40310060,84685,2012,2,2012/2/12
LAUNCESTON,SYDNEY,2/12,19613,144,80.6,914,17926282,22243104,24336,2012,2,2012/2/12
MELBOURNE,BURNIE,2/12,0,0,0,378,0,0,0,2012,2,2012/2/12
MELBOURNE,GOLD COAST,2/12,130214,937,76.8,1330,173184620,225401750,169475,2012,2,2012/2/12
MELBOURNE,MILDURA,2/12,15539,379,68,457,7101323,10449305,22865,2012,2,2012/2/12
MELBOURNE,NEWCASTLE,2/12,32100,224,81.5,836,26835600,32943416,39406,2012,2,2012/2/12
MELBOURNE,PERTH,2/12,146806,956,77.3,2706,397257036,513977640,189940,2012,2,2012/2/12
MELBOURNE,SYDNEY,2/12,627385,4345,80.5,706,442933810,550041070,779095,2012,2,2012/2/12
NEWCASTLE,GOLD COAST,2/12,0,0,0,539,0,0,0,2012,2,2012/2/12
PERTH,NEWMAN,2/12,25547,301,62.5,1019,26032393,41661815,40885,2012,2,2012/2/12
PERTH,PORT HEDLAND,2/12,37080,388,69.4,1312,48648960,70126400,53450,2012,2,2012/2/12
PERTH,SYDNEY,2/12,135961,754,73.2,3284,446495924,610354388,185857,2012,2,2012/2/12
PORT MACQUARIE,SYDNEY,2/12,15442,365,68.8,321,4956882,7200030,22430,2012,2,2012/2/12
SUNSHINE COAST,MELBOURNE,2/12,21075,137,87.6,1454,30643050,34983240,24060,2012,2,2012/2/12
SUNSHINE COAST,SYDNEY,2/12,33092,240,78.4,837,27698004,35310519,42187,2012,2,2012/2/12
SYDNEY,TOWNSVILLE,2/12,11846,110,78.1,1690,20019740,25638990,15171,2012,2,2012/2/12
SYDNEY,WAGGA WAGGA,2/12,14414,417,68.5,367,5289938,7720946,21038,2012,2,2012/2/12
ADELAIDE,ALICE SPRINGS,1/12,0,0,0,1316,0,0,0,2012,1,2012/1/12
ADELAIDE,BRISBANE,1/12,59214,455,82.4,1622,96045108,116553676,71858,2012,1,2012/1/12
ADELAIDE,CANBERRA,1/12,12137,126,73.1,972,11797164,16135200,16600,2012,1,2012/1/12
ADELAIDE,GOLD COAST,1/12,15275,120,84.6,1607,24546925,29001529,18047,2012,1,2012/1/12
ADELAIDE,MELBOURNE,1/12,169390,1430,81.6,643,108917770,133510591,207637,2012,1,2012/1/12
ADELAIDE,PERTH,1/12,52491,449,83.2,2120,111280920,133774120,63101,2012,1,2012/1/12
ADELAIDE,PORT LINCOLN,1/12,15322,482,65.3,246,3769212,5774358,23473,2012,1,2012/1/12
ADELAIDE,SYDNEY,1/12,144489,1058,82.7,1167,168618663,203957757,174771,2012,1,2012/1/12
ALBURY,SYDNEY,1/12,16314,425,61.2,452,7373928,12058456,26678,2012,1,2012/1/12
ALICE SPRINGS,MELBOURNE,1/12,0,0,0,1860,0,0,0,2012,1,2012/1/12
ALICE SPRINGS,SYDNEY,1/12,0,0,0,2022,0,0,0,2012,1,2012/1/12
AYERS ROCK,SYDNEY,1/12,11695,122,69,2181,25506795,36963588,16948,2012,1,2012/1/12
BALLINA,SYDNEY,1/12,30069,286,85.6,612,18402228,21492216,35118,2012,1,2012/1/12
BRISBANE,CAIRNS,1/12,97713,803,81.4,1391,135918783,167007633,120063,2012,1,2012/1/12
BRISBANE,CANBERRA,1/12,50509,541,70.8,956,48286604,68216336,71356,2012,1,2012/1/12
BRISBANE,DARWIN,1/12,27683,184,75.4,2852,78951916,104762516,36733,2012,1,2012/1/12
BRISBANE,EMERALD,1/12,0,0,0,0,0,0,0,2012,1,2012/1/12
BRISBANE,GLADSTONE,1/12,27775,565,69.3,434,12054350,17398192,40088,2012,1,2012/1/12
BRISBANE,HAMILTON ISLAND,1/12,14825,115,78.8,888,13164600,16714824,18823,2012,1,2012/1/12
BRISBANE,HOBART,1/12,0,0,0,1791,0,0,0,2012,1,2012/1/12
BRISBANE,MACKAY,1/12,74382,755,77.1,797,59282454,76869853,96449,2012,1,2012/1/12
BRISBANE,MELBOURNE,1/12,276083,2112,80.3,1381,381270623,474994950,343950,2012,1,2012/1/12
BRISBANE,NEWCASTLE,1/12,48849,489,78.4,614,29993286,38255270,62305,2012,1,2012/1/12
BRISBANE,PERTH,1/12,80967,452,83.8,3615,292695705,349295760,96624,2012,1,2012/1/12
BRISBANE,PROSERPINE,1/12,17497,122,82.7,895,15659815,18932830,21154,2012,1,2012/1/12
BRISBANE,ROCKHAMPTON,1/12,48229,685,75.1,518,24982622,33269068,64226,2012,1,2012/1/12
BRISBANE,SYDNEY,1/12,339757,2460,81.4,753,255837021,314180967,417239,2012,1,2012/1/12
BRISBANE,TOWNSVILLE,1/12,72479,707,73.2,1112,80596648,110108016,99018,2012,1,2012/1/12
BROOME,PERTH,1/12,18784,245,61.2,1677,31500768,51493962,30706,2012,1,2012/1/12
CAIRNS,MELBOURNE,1/12,39715,248,89.9,2311,91781365,102102291,44181,2012,1,2012/1/12
CAIRNS,SYDNEY,1/12,81450,533,87.5,1971,160537950,183381840,93040,2012,1,2012/1/12
CAIRNS,TOWNSVILLE,1/12,13424,376,55.5,284,3812416,6870528,24192,2012,1,2012/1/12
CANBERRA,MELBOURNE,1/12,69271,780,70.2,470,32557370,46399340,98722,2012,1,2012/1/12
CANBERRA,SYDNEY,1/12,57381,1265,58.8,236,13541916,23025340,97565,2012,1,2012/1/12
COFFS HARBOUR,SYDNEY,1/12,25989,407,75.5,443,11513127,15253376,34432,2012,1,2012/1/12
DARWIN,MELBOURNE,1/12,24033,177,72.8,3131,75247323,103344917,33007,2012,1,2012/1/12
DARWIN,PERTH,1/12,12232,137,62.6,2651,32427032,51774030,19530,2012,1,2012/1/12
DARWIN,SYDNEY,1/12,0,0,0,3155,0,0,0,2012,1,2012/1/12
DEVONPORT,MELBOURNE,1/12,0,0,0,412,0,0,0,2012,1,2012/1/12
DUBBO,SYDNEY,1/12,11047,420,66.3,310,3424570,5168630,16673,2012,1,2012/1/12
GERALDTON,PERTH,1/12,9283,298,45.5,370,3434710,7551700,20410,2012,1,2012/1/12
GOLD COAST,SYDNEY,1/12,222744,1447,86.6,680,151465920,174870160,257162,2012,1,2012/1/12
HAMILTON ISLAND,SYDNEY,1/12,18823,124,86.8,1526,28723898,33091310,21685,2012,1,2012/1/12
HERVEY BAY,SYDNEY,1/12,0,0,0,973,0,0,0,2012,1,2012/1/12
HOBART,MELBOURNE,1/12,109368,813,83.6,618,67589424,80854176,130832,2012,1,2012/1/12
HOBART,SYDNEY,1/12,53539,367,86.4,1039,55627021,64410727,61993,2012,1,2012/1/12
KALGOORLIE,PERTH,1/12,16322,204,54.5,538,8781236,16120632,29964,2012,1,2012/1/12
KARRATHA,PERTH,1/12,57209,721,56.4,1250,71511250,126847500,101478,2012,1,2012/1/12
LAUNCESTON,MELBOURNE,1/12,74937,761,79.5,476,35670012,44861572,94247,2012,1,2012/1/12
LAUNCESTON,SYDNEY,1/12,25281,184,81.4,914,23106834,28381528,31052,2012,1,2012/1/12
MELBOURNE,BURNIE,1/12,0,0,0,378,0,0,0,2012,1,2012/1/12
MELBOURNE,GOLD COAST,1/12,167554,1073,86,1330,222846820,259270200,194940,2012,1,2012/1/12
MELBOURNE,MILDURA,1/12,14196,356,63.6,457,6487572,10207095,22335,2012,1,2012/1/12
MELBOURNE,NEWCASTLE,1/12,38923,301,74.3,836,32539628,43782156,52371,2012,1,2012/1/12
MELBOURNE,PERTH,1/12,173628,1064,82,2706,469837368,573157860,211810,2012,1,2012/1/12
MELBOURNE,SYDNEY,1/12,617598,4094,85,706,436024188,512914648,726508,2012,1,2012/1/12
NEWCASTLE,GOLD COAST,1/12,0,0,0,539,0,0,0,2012,1,2012/1/12
PERTH,NEWMAN,1/12,21217,301,52.5,1019,21620123,41211417,40443,2012,1,2012/1/12
PERTH,PORT HEDLAND,1/12,34110,391,63.2,1312,44752320,70790272,53956,2012,1,2012/1/12
PERTH,SYDNEY,1/12,157747,795,80.9,3284,518041148,640632868,195077,2012,1,2012/1/12
PORT MACQUARIE,SYDNEY,1/12,15066,342,70,321,4836186,6912414,21534,2012,1,2012/1/12
SUNSHINE COAST,MELBOURNE,1/12,35322,247,82.3,1454,51358188,62410042,42923,2012,1,2012/1/12
SUNSHINE COAST,SYDNEY,1/12,44098,299,84.4,837,36910026,43724043,52239,2012,1,2012/1/12
SYDNEY,TOWNSVILLE,1/12,16280,134,80.5,1690,27513200,34165040,20216,2012,1,2012/1/12
SYDNEY,WAGGA WAGGA,1/12,11574,347,71.1,367,4247658,5970356,16268,2012,1,2012/1/12
ADELAIDE,ALICE SPRINGS,12/11,0,0,0,1316,0,0,0,2011,12,2011/12/11
ADELAIDE,BRISBANE,12/11,57926,465,81.4,1622,93955972,115376104,71132,2011,12,2011/12/11
ADELAIDE,CANBERRA,12/11,15181,151,74.1,972,14755932,19909476,20483,2011,12,2011/12/11
ADELAIDE,GOLD COAST,12/11,15650,122,83.5,1607,25149550,30131250,18750,2011,12,2011/12/11
ADELAIDE,MELBOURNE,12/11,166317,1426,81.7,643,106941831,130830567,203469,2011,12,2011/12/11
ADELAIDE,PERTH,12/11,51317,435,84.6,2120,108792040,128537720,60631,2011,12,2011/12/11
ADELAIDE,PORT LINCOLN,12/11,16930,589,61.3,246,4164780,6793290,27615,2011,12,2011/12/11
ADELAIDE,SYDNEY,12/11,145918,1080,83.4,1167,170286306,204144477,174931,2011,12,2011/12/11
ALBURY,SYDNEY,12/11,20094,523,64.4,452,9082488,14105564,31207,2011,12,2011/12/11
ALICE SPRINGS,MELBOURNE,12/11,0,0,0,1860,0,0,0,2011,12,2011/12/11
ALICE SPRINGS,SYDNEY,12/11,0,0,0,2022,0,0,0,2011,12,2011/12/11
AYERS ROCK,SYDNEY,12/11,10565,124,62,2181,23042265,37177326,17046,2011,12,2011/12/11
BALLINA,SYDNEY,12/11,24730,251,85.2,612,15134760,17766972,29031,2011,12,2011/12/11
BRISBANE,CAIRNS,12/11,97923,772,82.9,1391,136210893,164375861,118171,2011,12,2011/12/11
BRISBANE,CANBERRA,12/11,56659,569,76,956,54166004,71294656,74576,2011,12,2011/12/11
BRISBANE,DARWIN,12/11,28949,188,77,2852,82562548,107212384,37592,2011,12,2011/12/11
BRISBANE,GLADSTONE,12/11,28220,524,75.3,434,12247480,16256338,37457,2011,12,2011/12/11
BRISBANE,HAMILTON ISLAND,12/11,15737,124,75.6,888,13974456,18473064,20803,2011,12,2011/12/11
BRISBANE,HOBART,12/11,0,0,0,1791,0,0,0,2011,12,2011/12/11
BRISBANE,MACKAY,12/11,79754,767,81.2,797,63563938,78249460,98180,2011,12,2011/12/11
BRISBANE,MELBOURNE,12/11,279043,2168,79,1381,385358383,487596575,353075,2011,12,2011/12/11
BRISBANE,NEWCASTLE,12/11,51906,490,82.6,614,31870284,38596040,62860,2011,12,2011/12/11
BRISBANE,PERTH,12/11,82318,457,82.7,3615,297579570,359772030,99522,2011,12,2011/12/11
BRISBANE,PROSERPINE,12/11,17506,124,80.9,895,15667870,19364220,21636,2011,12,2011/12/11
BRISBANE,ROCKHAMPTON,12/11,53057,723,77.9,518,27483526,35272692,68094,2011,12,2011/12/11
BRISBANE,SYDNEY,12/11,379968,2627,83.7,753,286115904,341709141,453797,2011,12,2011/12/11
BRISBANE,TOWNSVILLE,12/11,87511,770,79.7,1112,97312232,122034216,109743,2011,12,2011/12/11
BROOME,PERTH,12/11,20574,244,66.5,1677,34502598,51856194,30922,2011,12,2011/12/11
CAIRNS,MELBOURNE,12/11,35255,235,86.2,2311,81474305,94552254,40914,2011,12,2011/12/11
CAIRNS,SYDNEY,12/11,76599,498,87.7,1971,150976629,172214154,87374,2011,12,2011/12/11
CAIRNS,TOWNSVILLE,12/11,14947,417,58.2,284,4244948,7291416,25674,2011,12,2011/12/11
CANBERRA,MELBOURNE,12/11,81355,910,69.8,470,38236850,54756410,116503,2011,12,2011/12/11
CANBERRA,SYDNEY,12/11,77963,1466,63.6,236,18399268,28924396,122561,2011,12,2011/12/11
COFFS HARBOUR,SYDNEY,12/11,27420,410,78.2,443,12147060,15542655,35085,2011,12,2011/12/11
DARWIN,MELBOURNE,12/11,22105,157,74.7,3131,69210755,92599325,29575,2011,12,2011/12/11
DARWIN,PERTH,12/11,12969,136,65.6,2651,34380819,52423525,19775,2011,12,2011/12/11
DARWIN,SYDNEY,12/11,0,0,0,3155,0,0,0,2011,12,2011/12/11
DEVONPORT,MELBOURNE,12/11,0,0,0,412,0,0,0,2011,12,2011/12/11
DUBBO,SYDNEY,12/11,13039,482,67.5,310,4042090,5992300,19330,2011,12,2011/12/11
GERALDTON,PERTH,12/11,10638,292,53.6,370,3936060,7348940,19862,2011,12,2011/12/11
GOLD COAST,SYDNEY,12/11,203472,1356,86.1,680,138360960,160774440,236433,2011,12,2011/12/11
HAMILTON ISLAND,SYDNEY,12/11,16554,124,75.8,1526,25261404,33314106,21831,2011,12,2011/12/11
HERVEY BAY,SYDNEY,12/11,0,0,0,973,0,0,0,2011,12,2011/12/11
HOBART,MELBOURNE,12/11,101155,744,86.9,618,62513790,71898120,116340,2011,12,2011/12/11
HOBART,SYDNEY,12/11,47076,331,86.5,1039,48911964,56515366,54394,2011,12,2011/12/11
KALGOORLIE,PERTH,12/11,17896,198,61.1,538,9628048,15763400,29300,2011,12,2011/12/11
KARRATHA,PERTH,12/11,57695,657,62,1250,72118750,116238750,92991,2011,12,2011/12/11
LAUNCESTON,MELBOURNE,12/11,73579,749,78.9,476,35023604,44390332,93257,2011,12,2011/12/11
LAUNCESTON,SYDNEY,12/11,21959,170,77.9,914,20070526,25763832,28188,2011,12,2011/12/11
MELBOURNE,BURNIE,12/11,0,0,0,378,0,0,0,2011,12,2011/12/11
MELBOURNE,GOLD COAST,12/11,151643,1035,81.9,1330,201685190,246334620,185214,2011,12,2011/12/11
MELBOURNE,MILDURA,12/11,15876,403,68.4,457,7255332,10611540,23220,2011,12,2011/12/11
MELBOURNE,NEWCASTLE,12/11,35310,276,74.4,836,29519160,39680740,47465,2011,12,2011/12/11
MELBOURNE,PERTH,12/11,163799,999,83.4,2706,443240094,531336630,196355,2011,12,2011/12/11
MELBOURNE,SYDNEY,12/11,632233,4304,81.6,706,446356498,547284140,775190,2011,12,2011/12/11
NEWCASTLE,GOLD COAST,12/11,0,0,0,539,0,0,0,2011,12,2011/12/11
PERTH,NEWMAN,12/11,20846,266,58.5,1019,21242074,36305951,35629,2011,12,2011/12/11
PERTH,PORT HEDLAND,12/11,32432,378,63.7,1312,42550784,66820160,50930,2011,12,2011/12/11
PERTH,SYDNEY,12/11,159335,802,82.5,3284,523256140,633930224,193036,2011,12,2011/12/11
PORT MACQUARIE,SYDNEY,12/11,17327,388,71.3,321,5561967,7801263,24303,2011,12,2011/12/11
SUNSHINE COAST,MELBOURNE,12/11,29707,213,80.3,1454,43193978,53780552,36988,2011,12,2011/12/11
SUNSHINE COAST,SYDNEY,12/11,41782,298,81.3,837,34971534,43041888,51424,2011,12,2011/12/11
SYDNEY,TOWNSVILLE,12/11,16629,127,85.5,1690,28103010,32885710,19459,2011,12,2011/12/11
SYDNEY,WAGGA WAGGA,12/11,14065,419,66.4,367,5161855,7770858,21174,2011,12,2011/12/11
ADELAIDE,ALICE SPRINGS,11/11,0,0,0,1316,0,0,0,2011,11,2011/11/11
ADELAIDE,BRISBANE,11/11,59191,448,85.7,1622,96007802,112025052,69066,2011,11,2011/11/11
ADELAIDE,CANBERRA,11/11,16602,161,75.8,972,16137144,21302352,21916,2011,11,2011/11/11
ADELAIDE,GOLD COAST,11/11,15820,120,85.5,1607,25422740,29740749,18507,2011,11,2011/11/11
ADELAIDE,MELBOURNE,11/11,168437,1368,85.9,643,108304991,126020284,195988,2011,11,2011/11/11
ADELAIDE,PERTH,11/11,50740,428,86,2120,107568800,125124520,59021,2011,11,2011/11/11
ADELAIDE,PORT LINCOLN,11/11,16408,614,57.5,246,4036368,7015920,28520,2011,11,2011/11/11
ADELAIDE,SYDNEY,11/11,145716,1033,85.7,1167,170050572,198478692,170076,2011,11,2011/11/11
ALBURY,SYDNEY,11/11,21949,580,67.5,452,9920948,14708080,32540,2011,11,2011/11/11
ALICE SPRINGS,MELBOURNE,11/11,0,0,0,1860,0,0,0,2011,11,2011/11/11
ALICE SPRINGS,SYDNEY,11/11,0,0,0,2022,0,0,0,2011,11,2011/11/11
AYERS ROCK,SYDNEY,11/11,12701,120,74.6,2181,27700881,37135887,17027,2011,11,2011/11/11
BALLINA,SYDNEY,11/11,20640,224,85.8,612,12631680,14729004,24067,2011,11,2011/11/11
BRISBANE,CAIRNS,11/11,93631,745,85.8,1391,130240721,151873553,109183,2011,11,2011/11/11
BRISBANE,CANBERRA,11/11,53537,554,74.4,956,51181372,68814792,71982,2011,11,2011/11/11
BRISBANE,DARWIN,11/11,28165,180,78,2852,80326580,102951496,36098,2011,11,2011/11/11
BRISBANE,GLADSTONE,11/11,29864,541,76.7,434,12960976,16906036,38954,2011,11,2011/11/11
BRISBANE,HAMILTON ISLAND,11/11,15546,119,78.4,888,13804848,17612592,19834,2011,11,2011/11/11
BRISBANE,HOBART,11/11,0,0,0,1791,0,0,0,2011,11,2011/11/11
BRISBANE,MACKAY,11/11,80866,754,84.1,797,64450202,76608437,96121,2011,11,2011/11/11
BRISBANE,MELBOURNE,11/11,267714,2004,82.7,1381,369713034,447015890,323690,2011,11,2011/11/11
BRISBANE,NEWCASTLE,11/11,52164,495,85.3,614,32028696,37533820,61130,2011,11,2011/11/11
BRISBANE,PERTH,11/11,78849,429,83.8,3615,285039135,339958215,94041,2011,11,2011/11/11
BRISBANE,PROSERPINE,11/11,17979,120,85.4,895,16091205,18847805,21059,2011,11,2011/11/11
BRISBANE,ROCKHAMPTON,11/11,55411,743,81.9,518,28702898,35067564,67698,2011,11,2011/11/11
BRISBANE,SYDNEY,11/11,372386,2531,85.7,753,280406658,327081363,434371,2011,11,2011/11/11
BRISBANE,TOWNSVILLE,11/11,81958,744,78.9,1112,91137296,115450064,103822,2011,11,2011/11/11
BROOME,PERTH,11/11,22483,241,76.2,1677,37703991,49453053,29489,2011,11,2011/11/11
CAIRNS,MELBOURNE,11/11,36154,217,93.2,2311,83551894,89634446,38786,2011,11,2011/11/11
CAIRNS,SYDNEY,11/11,75590,480,90.8,1971,148987890,164077866,83246,2011,11,2011/11/11
CAIRNS,TOWNSVILLE,11/11,16248,434,61.7,284,4614432,7481980,26345,2011,11,2011/11/11
CANBERRA,MELBOURNE,11/11,91109,959,73.7,470,42821230,58082600,123580,2011,11,2011/11/11
CANBERRA,SYDNEY,11/11,94827,1628,66.7,236,22379172,33533948,142093,2011,11,2011/11/11
COFFS HARBOUR,SYDNEY,11/11,27060,394,79.3,443,11987580,15112502,34114,2011,11,2011/11/11
DARWIN,MELBOURNE,11/11,19890,146,72.5,3131,62275590,85895854,27434,2011,11,2011/11/11
DARWIN,PERTH,11/11,12247,133,64.3,2651,32466797,50501550,19050,2011,11,2011/11/11
DARWIN,SYDNEY,11/11,0,0,0,3155,0,0,0,2011,11,2011/11/11
DEVONPORT,MELBOURNE,11/11,0,0,0,412,0,0,0,2011,11,2011/11/11
DUBBO,SYDNEY,11/11,15253,556,69.2,310,4728430,6831160,22036,2011,11,2011/11/11
GERALDTON,PERTH,11/11,0,0,0,0,0,0,0,2011,11,2011/11/11
GOLD COAST,SYDNEY,11/11,185981,1216,87.5,680,126467080,144510200,212515,2011,11,2011/11/11
HAMILTON ISLAND,SYDNEY,11/11,17281,120,81.9,1526,26370806,32190970,21095,2011,11,2011/11/11
HERVEY BAY,SYDNEY,11/11,0,0,0,973,0,0,0,2011,11,2011/11/11
HOBART,MELBOURNE,11/11,92771,665,89.9,618,57332478,63768330,103185,2011,11,2011/11/11
HOBART,SYDNEY,11/11,41613,299,88.3,1039,43235907,48985733,47147,2011,11,2011/11/11
KALGOORLIE,PERTH,11/11,21776,205,72.9,538,11715488,16071674,29873,2011,11,2011/11/11
KARRATHA,PERTH,11/11,64935,663,69.3,1250,81168750,117141250,93713,2011,11,2011/11/11
